country,gender,age_18_24,click
US,0.676333333333333,0.516666666666667,0
US,0.0333333333333334,0.733333333333333,0
IN,0.0583333333333334,0.666666666666667,0
BR,0.1,0.666666666666667,0
US,0.241666666666667,0.616666666666667,0
BR,0.0166666666666667,0.766666666666667,0
US,0.125,0.666666666666667,0
US,0.125,0.8,0
US,0.141666666666667,0.516666666666667,0
US,0.925,0.783333333333333,0
US,0.166666666666667,0.118241737686667,0
US,0.676333333333333,0.666666666666667,0
US,0.941666666666667,0.296637565576667,0
US,0.125,0.666666666666667,0
IN,0.0833333333333334,0.783333333333333,0
IN,0.0333333333333334,0.666666666666667,0
BR,0.0166666666666667,0.766666666666667,0
US,0.0833333333333334,0.666666666666667,0
US,0.676333333333333,0.305305618436667,0
US,0.941666666666667,0.666666666666667,0
US,0.676333333333333,0.122511598016667,0
US,0.133333333333333,0.516666666666667,0
US,0.1,0.223240517431667,0
US,0.941666666666667,0.47076318743,0
IN,0.3,0.616666666666667,0
IN,0.3,0.666666666666667,1
US,0.833333333333333,0.616666666666667,0
US,0.133333333333333,0.575,0
US,0.866666666666667,0.633333333333333,0
US,0.0583333333333334,0.516666666666667,0
IN,0.141666666666667,0.55,1
US,0.0750000000000001,0.575,0
IN,0.166666666666667,0.666666666666667,0
BR,0.0333333333333334,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.0166666666666667,0.766666666666667,0
US,0.166666666666667,0.21341991342,0
US,0.166666666666667,0.162567954866667,0
BR,0.208333333333333,0.633333333333333,0
US,0.166666666666667,0.633333333333333,0
IN,0.0833333333333334,0.783333333333333,0
US,0.791666666666667,0.616666666666667,0
US,0.0583333333333334,0.210785730356667,0
US,0.866666666666667,0.230687139273333,0
US,0.0750000000000001,0.666666666666667,1
US,0.108333333333333,0.716666666666667,0
US,0.0583333333333334,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.141666666666667,0.666666666666667,0
US,0.791666666666667,0.200145764591667,0
US,0.941666666666667,0.666666666666667,0
BR,0.166666666666667,0.121825396825,0
US,0.323666666666667,0.666666666666667,0
US,0.866666666666667,0.666666666666667,1
US,0.758333333333333,0.616666666666667,0
BR,0.0583333333333334,0.916666666666667,0
US,0.941666666666667,0.50948372615,0
US,0.323666666666667,0.155248408531667,0
IN,0.425,0.666666666666667,0
US,0.323666666666667,0.666666666666667,1
US,0.833333333333333,0.616666666666667,0
BR,0.166666666666667,0.408029774191667,0
US,0.0583333333333334,0.833333333333333,0
US,0.875,0.666666666666667,0
BR,0.166666666666667,0.575,0
US,0.0750000000000001,0.575,0
US,0.925,0.666666666666667,0
US,0.925,0.666666666666667,0
BR,0.166666666666667,0.666666666666667,0
BR,0.258333333333333,0.666666666666667,0
US,0.875,0.666666666666667,0
US,0.475,0.190043159235,0
BR,0.425,0.666666666666667,0
BR,0.166666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
IN,0.166666666666667,0.575,1
BR,0.0166666666666667,0.766666666666667,0
US,0.858333333333333,0.121436588103333,0
IN,0.0333333333333334,0.666666666666667,0
US,0.0333333333333334,0.666666666666667,0
BR,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
US,0.1,0.575,1
US,0.916666666666667,0.616666666666667,0
IN,0.1,0.55,0
IN,0.166666666666667,0.666666666666667,0
BR,0.791666666666667,0.666666666666667,1
IN,0.425,0.666666666666667,0
US,0.0583333333333334,0.8,0
BR,0.0750000000000001,0.55,0
IN,0.1,0.666666666666667,0
IN,0.166666666666667,0.516666666666667,0
US,0.323666666666667,0.516666666666667,1
US,0.108333333333333,0.265344036808333,0
IN,0.1,0.575,0
US,0.833333333333333,0.616666666666667,0
BR,0.166666666666667,0.36481113817,0
BR,0.166666666666667,0.583333333333333,0
BR,0.0750000000000001,0.575,0
US,0.966666666666667,0.583333333333333,0
US,0.125,0.310560221671667,0
US,0.125,0.666666666666667,0
US,0.316666666666667,0.575,0
IN,0.425,0.666666666666667,0
US,0.166666666666667,0.666666666666667,0
US,0.8,0.616666666666667,0
US,0.166666666666667,0.368119067613333,0
BR,0.0750000000000001,0.783333333333333,0
US,0.795910385,0.616666666666667,0
IN,0.166666666666667,0.55,1
US,0.941666666666667,0.633333333333333,0
US,0.0583333333333334,0.633333333333333,0
IN,0.166666666666667,0.666666666666667,0
IN,0.966666666666667,0.616666666666667,1
IN,0.1,0.575,0
US,0.0583333333333334,0.666666666666667,0
IN,0.125,0.8,1
IN,0.1,0.666666666666667,0
US,0.133333333333333,0.616666666666667,0
BR,0.925,0.85,0
IN,0.166666666666667,0.666666666666667,0
US,0.133333333333333,0.575,0
BR,0.966666666666667,0.883333333333333,0
BR,0.933333333333333,0.583333333333333,0
IN,0.166666666666667,0.666666666666667,0
US,0.1,0.575,0
US,0.0583333333333334,0.666666666666667,1
US,0.225,0.666666666666667,0
US,0.908333333333333,0.126707131253333,0
US,0.133333333333333,0.144384833273333,0
US,0.676333333333333,0.263836719771667,0
US,0.166666666666667,0.616666666666667,0
BR,0.925,0.85,0
US,0.125,0.666666666666667,0
US,0.141666666666667,0.616666666666667,0
BR,0.0583333333333334,0.666666666666667,0
US,0.0166666666666667,0.766666666666667,0
BR,0.1,0.575,0
US,0.0333333333333334,0.8,0
US,0.9,0.575,0
BR,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.616666666666667,0
IN,0.0750000000000001,0.575,0
BR,0.166666666666667,0.55,0
US,0.0583333333333334,0.616666666666667,0
US,0.7,0.193287197386667,0
US,0.166666666666667,0.666666666666667,0
US,0.316666666666667,0.210493537513333,0
IN,0.316666666666667,0.666666666666667,0
US,0.791666666666667,0.583333333333333,0
IN,0.166666666666667,0.516666666666667,0
US,0.125,0.187707765485,0
BR,0.166666666666667,0.134792368125,0
US,0.941666666666667,0.733333333333333,0
US,0.9,0.666666666666667,0
US,0.179166666666667,0.633333333333333,0
IN,0.0166666666666667,0.575,0
US,0.3,0.666666666666667,0
US,0.133333333333333,0.616666666666667,0
US,0.125,0.14217464167,0
BR,0.7,0.121524771525,0
US,0.0750000000000001,0.666666666666667,0
BR,0.9,0.575,0
BR,0.0583333333333334,0.666666666666667,1
US,0.141666666666667,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.1,0.575,1
US,0.933333333333333,0.666666666666667,0
IN,0.166666666666667,0.55,0
US,0.858333333333333,0.176905704163333,0
BR,0.166666666666667,0.666666666666667,0
US,0.133333333333333,0.190250249953333,0
IN,0.166666666666667,0.666666666666667,0
US,0.875,0.666666666666667,0
BR,0.1,0.666666666666667,0
IN,0.258333333333333,0.55,0
US,0.125,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.125,0.139261152151667,0
US,0.758333333333333,0.130667810885,0
US,0.866666666666667,0.733333333333333,1
US,0.875,0.666666666666667,0
US,0.676333333333333,0.666666666666667,0
IN,0.0333333333333334,0.666666666666667,0
BR,0.233333333333333,0.666666666666667,0
US,0.133333333333333,0.346375208823333,0
BR,0.966666666666667,0.883333333333333,0
US,0.875,0.666666666666667,0
US,0.0583333333333334,0.188638933083333,0
IN,0.166666666666667,0.55,0
US,0.316666666666667,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
US,0.941666666666667,0.666666666666667,0
BR,0.0750000000000001,0.575,1
US,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.141666666666667,0.575,0
US,0.05,0.616666666666667,0
US,0.141666666666667,0.666666666666667,0
US,0.0916666666666668,0.369842559236667,0
IN,0.258333333333333,0.516666666666667,0
US,0.125,0.290909090908333,0
BR,0.208333333333333,0.166666666666667,0
US,0.1,0.575,0
US,0.166666666666667,0.396229976533333,0
US,0.833333333333333,0.633333333333333,0
US,0.0583333333333334,0.14194008386,0
US,0.0750000000000001,0.666666666666667,0
BR,0.166666666666667,0.165389343166667,1
US,0.0583333333333334,0.616666666666667,0
US,0.866666666666667,0.248260381593333,0
US,0.0583333333333334,0.575,0
US,0.05,0.666666666666667,1
IN,0.0666666666666667,0.666666666666667,0
BR,0.0750000000000001,0.575,0
US,0.0583333333333334,0.666666666666667,0
US,0.0750000000000001,0.666666666666667,1
US,0.0583333333333334,0.616666666666667,0
IN,0.358333333333333,0.666666666666667,0
BR,0.3,0.666666666666667,0
US,0.0583333333333334,0.575,0
US,0.1,0.575,0
IN,0.0666666666666667,0.833333333333333,0
IN,0.166666666666667,0.666666666666667,1
US,0.858333333333333,0.264253647586667,0
US,0.241666666666667,0.666666666666667,0
US,0.866666666666667,0.633333333333333,0
US,0.676333333333333,0.516666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.2,0.616666666666667,0
IN,0.208333333333333,0.583333333333333,0
US,0.15,0.666666666666667,0
US,0.141666666666667,0.666666666666667,0
US,0.941666666666667,0.616666666666667,0
BR,0.166666666666667,0.263696086928333,1
US,0.0750000000000001,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.666666666666667,0
US,0.141666666666667,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.666666666666667,0
US,0.0916666666666668,0.833333333333333,0
IN,0.166666666666667,0.516666666666667,0
BR,0.933333333333333,0.666666666666667,0
IN,0.1,0.575,0
BR,0.966666666666667,0.883333333333333,0
US,0.2,0.666666666666667,0
US,0.0583333333333334,0.575,1
US,0.0583333333333334,0.666666666666667,0
US,0.9,0.575,0
BR,0.0333333333333334,0.666666666666667,0
US,0.1,0.8,1
IN,0.166666666666667,0.516666666666667,0
US,0.833333333333333,0.666666666666667,0
IN,0.1,0.575,0
US,0.9,0.666666666666667,0
IN,0.166666666666667,0.0666666666666666,0
IN,0.1,0.575,1
US,0.125,0.666666666666667,1
BR,0.166666666666667,0.666666666666667,0
US,0.941666666666667,0.296869367071667,0
US,0.875,0.285925625066667,0
US,0.666666666666667,0.616666666666667,0
BR,0.166666666666667,0.295841629573333,0
BR,0.933333333333333,0.666666666666667,0
US,0.9,0.575,0
US,0.875,0.616666666666667,0
IN,0.1,0.575,0
BR,0.166666666666667,0.373088023088333,0
IN,0.0750000000000001,0.666666666666667,1
IN,0.0750000000000001,0.575,0
US,0.0583333333333334,0.833333333333333,0
BR,0.0750000000000001,0.575,0
US,0.875,0.666666666666667,0
IN,0.1,0.575,0
US,0.0166666666666667,0.766666666666667,0
US,0.875,0.666666666666667,0
BR,0.241666666666667,0.666666666666667,0
US,0.141666666666667,0.125314746653333,0
US,0.0916666666666668,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
BR,0.1,0.666666666666667,0
BR,0.0750000000000001,0.55,0
BR,0.166666666666667,0.358094970543333,0
US,0.133333333333333,0.153088260411667,0
US,0.0583333333333334,0.284335417668333,0
US,0.125,0.716666666666667,0
US,0.1,0.141252669806667,0
US,0.225,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.858333333333333,0.209135313081667,0
US,0.833333333333333,0.666666666666667,0
US,0.0583333333333334,0.516666666666667,0
US,0.125,0.666666666666667,0
IN,0.0333333333333334,0.666666666666667,0
US,0.941666666666667,0.666666666666667,0
US,0.875,0.8,0
US,0.0583333333333334,0.833333333333333,0
US,0.941666666666667,0.666666666666667,0
IN,0.141666666666667,0.8,0
US,0.316666666666667,0.275746529608333,0
US,0.833333333333333,0.633333333333333,0
US,0.733333333333333,0.8,0
US,0.266666666666667,0.334173669468333,0
US,0.166666666666667,0.429626163211667,1
US,0.3,0.666666666666667,0
US,0.941666666666667,0.633333333333333,0
US,0.0750000000000001,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.229168231693333,1
IN,0.316666666666667,0.666666666666667,0
US,0.0333333333333334,0.666666666666667,0
US,0.0166666666666667,0.186976547583333,1
BR,0.166666666666667,0.256020004126667,0
US,0.125,0.666666666666667,0
IN,0.1,0.666666666666667,0
IN,0.258333333333333,0.55,0
US,0.925,0.575,0
IN,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.8,0
US,0.9,0.575,0
US,0.133333333333333,0.666666666666667,0
BR,0.425,0.666666666666667,0
IN,0.15,0.516666666666667,0
US,0.676333333333333,0.575,0
BR,0.0750000000000001,0.575,0
US,0.0333333333333334,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.0583333333333334,0.575,0
US,0.35,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.133333333333333,0.247626578435,0
US,0.866666666666667,0.240703454103333,0
US,0.1,0.575,0
BR,0.958333333333333,0.666666666666667,0
US,0.179166666666667,0.633333333333333,0
US,0.0583333333333334,0.516666666666667,0
US,0.141666666666667,0.633333333333333,0
BR,0.316666666666667,0.36074539181,1
US,0.941666666666667,0.833333333333333,0
US,0.0583333333333334,0.666666666666667,0
US,0.191512563333333,0.616666666666667,1
BR,0.425,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.3,0.155002115355,0
BR,0.166666666666667,0.11467051467,0
US,0.1,0.575,0
US,0.0583333333333334,0.833333333333333,0
US,0.475,0.141427666048333,0
US,0.183333333333333,0.273421015176667,0
US,0.858333333333333,0.616666666666667,0
US,0.0583333333333334,0.616666666666667,0
US,0.166666666666667,0.161466517021667,0
US,0.133333333333333,0.351430509258333,0
IN,0.316666666666667,0.575,0
US,0.141666666666667,0.29545187323,0
US,0.3,0.616666666666667,0
US,0.0666666666666667,0.29808641107,1
US,0.0583333333333334,0.666666666666667,0
US,0.133333333333333,0.171796611873333,0
US,0.604166666666667,0.2615283526,0
US,0.9,0.575,0
IN,0.166666666666667,0.516666666666667,1
US,0.125,0.666666666666667,0
BR,0.0750000000000001,0.575,0
BR,0.0750000000000001,0.575,0
IN,0.3,0.666666666666667,0
BR,0.925,0.85,1
US,0.0166666666666667,0.575,0
US,0.0333333333333334,0.666666666666667,0
US,0.825,0.666666666666667,0
US,0.908333333333333,0.833333333333333,0
IN,0.0666666666666667,0.666666666666667,0
US,0.125,0.184983394321667,0
BR,0.0750000000000001,0.575,0
US,0.858333333333333,0.8,0
US,0.125,0.8,0
BR,0.0333333333333334,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
IN,0.1,0.575,0
US,0.875,0.666666666666667,0
US,0.141666666666667,0.324859708193333,0
BR,0.9,0.666666666666667,0
US,0.133333333333333,0.313153401031667,1
US,0.0583333333333334,0.666666666666667,0
US,0.166666666666667,0.616666666666667,0
US,0.316666666666667,0.268679692921667,0
BR,0.1,0.575,0
US,0.316666666666667,0.666666666666667,0
IN,0.166666666666667,0.55,1
US,0.05,0.131657848325,0
US,0.179166666666667,0.633333333333333,0
BR,0.3,0.666666666666667,1
IN,0.3,0.566666666666667,1
US,0.225,0.666666666666667,0
BR,0.1,0.575,0
US,0.204089615,0.616666666666667,0
US,0.266666666666667,0.361380669461667,1
IN,0.166666666666667,0.9,0
US,0.125,0.666666666666667,1
US,0.166666666666667,0.150655610756667,0
US,0.0666666666666667,0.516666666666667,1
BR,0.166666666666667,0.439014991446667,0
US,0.676333333333333,0.253523412615,0
IN,0.166666666666667,0.575,0
US,0.0750000000000001,0.666666666666667,0
US,0.0583333333333334,0.575,0
US,0.133333333333333,0.516666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.866666666666667,0.8,0
BR,0.258333333333333,0.666666666666667,0
US,0.0666666666666667,0.716666666666667,1
US,0.133333333333333,0.8,0
US,0.108333333333333,0.575,0
US,0.125,0.666666666666667,0
BR,0.0666666666666667,0.575,0
US,0.166666666666667,0.170499244488333,0
IN,0.166666666666667,0.666666666666667,0
US,0.166666666666667,0.516666666666667,0
US,0.0583333333333334,0.575,0
US,0.875,0.666666666666667,0
US,0.725,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,1
US,0.179166666666667,0.210508142651667,0
IN,0.1,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
IN,0.1,0.575,0
US,0.133333333333333,0.29485730319,0
US,0.141666666666667,0.169351396566667,0
US,0.7,0.666666666666667,0
US,0.266666666666667,0.55,1
US,0.1,0.575,0
IN,0.258333333333333,0.55,1
US,0.875,0.8,0
US,0.141666666666667,0.666666666666667,1
BR,0.258333333333333,0.156677890011667,0
US,0.0583333333333334,0.633333333333333,0
US,0.0166666666666667,0.766666666666667,1
US,0.85,0.516666666666667,0
BR,0.3,0.666666666666667,0
US,0.816666666666667,0.633333333333333,0
BR,0.958333333333333,0.170935467445,0
US,0.125,0.666666666666667,0
US,0.65,0.666666666666667,1
US,0.0583333333333334,0.8,0
US,0.141666666666667,0.633333333333333,0
US,0.166666666666667,0.666666666666667,0
US,0.875,0.8,0
US,0.266666666666667,0.278257703763333,0
US,0.0583333333333334,0.8,0
BR,0.0750000000000001,0.575,0
US,0.0583333333333334,0.833333333333333,0
US,0.0583333333333334,0.9,1
IN,0.1,0.575,0
US,0.125,0.666666666666667,0
IN,0.0750000000000001,0.666666666666667,0
US,0.775,0.666666666666667,0
US,0.791666666666667,0.616666666666667,0
BR,0.966666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.666666666666667,1
US,0.0369339366666667,0.666666666666667,0
IN,0.0416666666666667,0.666666666666667,0
US,0.0583333333333334,0.575,0
US,0.133333333333333,0.616666666666667,0
US,0.820833333333333,0.633333333333333,0
IN,0.15,0.516666666666667,0
IN,0.316666666666667,0.666666666666667,0
US,0.141666666666667,0.166574577685,1
US,0.0583333333333334,0.666666666666667,0
US,0.941666666666667,0.186133689268333,0
US,0.125,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.133333333333333,0.666666666666667,0
US,0.125,0.666666666666667,0
IN,0.316666666666667,0.55,1
IN,0.3,0.666666666666667,1
US,0.125,0.666666666666667,0
US,0.1,0.575,0
US,0.0583333333333334,0.616666666666667,0
US,0.941666666666667,0.575,0
US,0.125,0.153057090683333,0
BR,0.0750000000000001,0.583333333333333,0
US,0.0583333333333334,0.666666666666667,0
US,0.0666666666666667,0.666666666666667,0
US,0.866666666666667,0.265301390858333,0
US,0.0583333333333334,0.833333333333333,0
US,0.1,0.666666666666667,0
US,0.125,0.195386627961667,0
US,0.666666666666667,0.226282135373333,0
US,0.941666666666667,0.833333333333333,0
US,0.133333333333333,0.260291882218333,0
US,0.866666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
BR,0.141666666666667,0.326019098746667,0
US,0.241666666666667,0.266686829818333,0
BR,0.166666666666667,0.39165875277,0
IN,0.316666666666667,0.666666666666667,1
US,0.833333333333333,0.616666666666667,0
US,0.141666666666667,0.633333333333333,0
IN,0.316666666666667,0.575,1
IN,0.1,0.575,0
US,0.833333333333333,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
BR,0.166666666666667,0.666666666666667,0
IN,0.1,0.575,0
BR,0.916666666666667,0.85,0
US,0.316666666666667,0.350909171048333,0
US,0.7,0.193287197386667,0
IN,0.208333333333333,0.575,0
US,0.166666666666667,0.833333333333333,1
US,0.0583333333333334,0.8,1
US,0.179166666666667,0.633333333333333,0
US,0.1,0.575,0
US,0.0583333333333334,0.833333333333333,0
US,0.108333333333333,0.666666666666667,0
US,0.0583333333333334,0.516666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.316666666666667,0.191049261251667,0
US,0.0333333333333334,0.666666666666667,0
US,0.941666666666667,0.666666666666667,0
US,0.0750000000000001,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.875,0.357583251018333,0
US,0.0750000000000001,0.575,0
US,0.833333333333333,0.733333333333333,0
US,0.941666666666667,0.666666666666667,0
US,0.808487436666667,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.875,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
IN,0.166666666666667,0.55,1
IN,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.333333333333333,0.666666666666667,0
US,0.133333333333333,0.666666666666667,1
IN,0.125,0.8,0
US,0.3,0.666666666666667,0
IN,0.0166666666666667,0.575,0
US,0.108333333333333,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.0583333333333334,0.666666666666667,0
US,0.3,0.666666666666667,0
US,0.166666666666667,0.269932732811667,0
US,0.3,0.666666666666667,0
US,0.125,0.516666666666667,0
US,0.758333333333333,0.15921956831,1
US,0.941666666666667,0.633333333333333,0
US,0.108333333333333,0.666666666666667,0
IN,0.258333333333333,0.575,0
US,0.866666666666667,0.326199987816667,0
US,0.891666666666667,0.516666666666667,0
US,0.9,0.666666666666667,0
US,0.941666666666667,0.330836113886667,0
IN,0.258333333333333,0.616666666666667,0
IN,0.166666666666667,0.55,0
US,0.941666666666667,0.516666666666667,0
IN,0.141666666666667,0.666666666666667,0
US,0.133333333333333,0.190250249953333,0
BR,0.166666666666667,0.203882182165,1
IN,0.191666666666667,0.566666666666667,0
US,0.0750000000000001,0.666666666666667,0
US,0.133333333333333,0.666666666666667,0
US,0.208333333333333,0.575,1
BR,0.3,0.666666666666667,0
IN,0.0750000000000001,0.575,0
BR,0.425,0.666666666666667,1
US,0.0583333333333334,0.516666666666667,0
US,0.541666666666667,0.666666666666667,0
US,0.258333333333333,0.575,0
IN,0.166666666666667,0.0666666666666666,0
BR,0.0750000000000001,0.55,0
US,0.8,0.616666666666667,0
US,0.925,0.21868375732,0
IN,0.3,0.666666666666667,1
IN,0.166666666666667,0.575,1
US,0.866666666666667,0.306242195888333,0
IN,0.15,0.666666666666667,1
US,0.875,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
IN,0.0416666666666667,0.883333333333333,0
US,0.0750000000000001,0.666666666666667,0
US,0.866666666666667,0.154540595955,1
IN,0.166666666666667,0.583333333333333,0
BR,0.0166666666666667,0.766666666666667,0
US,0.316666666666667,0.666666666666667,1
IN,0.0750000000000001,0.575,0
US,0.858333333333333,0.616666666666667,0
US,0.125,0.666666666666667,0
US,0.1,0.575,0
IN,0.166666666666667,0.666666666666667,0
US,0.0750000000000001,0.575,0
IN,0.0750000000000001,0.783333333333333,0
US,0.166666666666667,0.666666666666667,0
US,0.833333333333333,0.220323298101667,0
BR,0.808333333333333,0.575,0
US,0.0583333333333334,0.666666666666667,0
US,0.676333333333333,0.666666666666667,0
US,0.676333333333333,0.575,0
US,0.0583333333333334,0.666666666666667,0
US,0.125,0.516666666666667,0
IN,0.0833333333333334,0.783333333333333,0
US,0.0750000000000001,0.575,0
US,0.125,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
US,0.866666666666667,0.18949572687,0
BR,0.0750000000000001,0.55,0
IN,0.141666666666667,0.8,1
US,0.0583333333333334,0.833333333333333,0
US,0.9,0.666666666666667,0
US,0.425,0.239291500075,0
US,0.941666666666667,0.18068430821,0
IN,0.441666666666667,0.666666666666667,0
IN,0.1,0.666666666666667,0
IN,0.3,0.666666666666667,1
IN,0.1,0.575,1
US,0.9,0.575,0
IN,0.925,0.666666666666667,0
US,0.875,0.666666666666667,0
BR,0.166666666666667,0.427124417571667,0
US,0.0583333333333334,0.633333333333333,0
US,0.0583333333333334,0.616666666666667,0
US,0.05,0.833333333333333,0
US,0.166666666666667,0.575,0
US,0.166666666666667,0.666666666666667,0
US,0.966666666666667,0.575,0
US,0.166666666666667,0.666666666666667,0
US,0.0333333333333334,0.448818521545,0
US,0.0583333333333334,0.666666666666667,0
US,0.125,0.666666666666667,1
US,0.141666666666667,0.666666666666667,0
BR,0.15,0.666666666666667,0
IN,0.141666666666667,0.666666666666667,1
US,0.0583333333333334,0.575,0
BR,0.0583333333333334,0.666666666666667,0
US,0.3,0.206210446866667,0
BR,0.166666666666667,0.616666666666667,0
US,0.0666666666666667,0.833333333333333,0
US,0.133333333333333,0.666666666666667,0
US,0.266666666666667,0.253543734605,0
US,0.266666666666667,0.55,0
US,0.166666666666667,0.666666666666667,0
US,0.208333333333333,0.583333333333333,0
US,0.125,0.666666666666667,0
BR,0.316666666666667,0.575,0
US,0.133333333333333,0.137002335805,0
BR,0.316666666666667,0.252434735166667,0
US,0.125,0.666666666666667,0
IN,0.166666666666667,0.55,0
US,0.941666666666667,0.616666666666667,0
US,0.9,0.463087595158333,0
US,0.125,0.666666666666667,0
IN,0.15,0.516666666666667,0
IN,0.166666666666667,0.666666666666667,0
BR,0.9,0.616666666666667,0
US,0.833333333333333,0.616666666666667,1
US,0.0583333333333334,0.516666666666667,0
BR,0.916666666666667,0.85,0
US,0.125,0.666666666666667,0
IN,0.1,0.575,1
US,0.875,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.125,0.8,0
IN,0.1,0.666666666666667,0
BR,0.425,0.666666666666667,1
US,0.9,0.575,0
US,0.1,0.575,0
BR,0.1,0.575,0
US,0.676333333333333,0.666666666666667,0
BR,0.0333333333333334,0.883333333333333,0
US,0.941666666666667,0.833333333333333,0
IN,0.125,0.8,0
US,0.208333333333333,0.666666666666667,0
US,0.383333333333333,0.150517589406667,0
US,0.7,0.666666666666667,0
US,0.0583333333333334,0.616666666666667,0
BR,0.166666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.941666666666667,0.152168304946667,0
IN,0.166666666666667,0.666666666666667,1
IN,0.1,0.666666666666667,0
US,0.166666666666667,0.516666666666667,0
US,0.966666666666667,0.666666666666667,0
US,0.775,0.516666666666667,0
US,0.0333333333333334,0.575,0
US,0.866666666666667,0.128124555018333,0
US,0.676333333333333,0.516666666666667,1
US,0.7,0.253670422356667,0
US,0.1,0.575,0
US,0.676333333333333,0.338013043821667,1
US,0.133333333333333,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.941666666666667,0.516666666666667,0
BR,0.0166666666666667,0.55,0
BR,0.141666666666667,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.833333333333333,0.153709169618333,0
US,0.141666666666667,0.575,0
US,0.0583333333333334,0.616666666666667,0
US,0.1,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.795910385,0.616666666666667,0
US,0.125,0.666666666666667,0
BR,0.916666666666667,0.85,0
US,0.9,0.575,0
US,0.875,0.666666666666667,0
IN,0.0750000000000001,0.575,1
US,0.758333333333333,0.194943888883333,0
US,0.866666666666667,0.140037420711667,0
US,0.133333333333333,0.269142145568333,0
BR,0.3,0.666666666666667,0
BR,0.7,0.666666666666667,0
US,0.820833333333333,0.633333333333333,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.666666666666667,0
US,0.1,0.666666666666667,0
BR,0.166666666666667,0.101122334455,0
IN,0.1,0.55,0
US,0.908333333333333,0.833333333333333,0
US,0.866666666666667,0.633333333333333,0
IN,0.15,0.666666666666667,0
IN,0.166666666666667,0.575,0
US,0.0583333333333334,0.666666666666667,0
IN,0.125,0.8,0
BR,0.0750000000000001,0.575,0
US,0.0750000000000001,0.666666666666667,0
US,0.0583333333333334,0.575,0
US,0.875,0.666666666666667,0
US,0.166666666666667,0.121194265891667,0
IN,0.1,0.575,0
US,0.3,0.616666666666667,0
US,0.1,0.575,0
US,0.166666666666667,0.177804415935,0
US,0.323666666666667,0.196736241685,0
US,0.775,0.231072042435,0
US,0.833333333333333,0.666666666666667,0
US,0.125,0.633333333333333,0
US,0.125,0.516666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.0166666666666667,0.766666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.941666666666667,0.666666666666667,0
US,0.166666666666667,0.148060553363333,0
US,0.9,0.575,0
US,0.125,0.153057090683333,0
US,0.0583333333333334,0.616666666666667,0
US,0.676333333333333,0.666666666666667,0
BR,0.0750000000000001,0.575,0
US,0.7,0.180045706455,0
